chr	start	end	type	nhaps
5	45915871	45918970	intergenic	11
5	45918971	45920116	genic	9
5	45918971	45921262	genic-original	11
5	45920117	45921262	genic	11
5	45921263	45922794	intergenic	14
5	45922795	45924534	genic	10
5	45922795	45926273	genic-original	11
5	45924535	45926273	genic	11
5	45926274	45927458	intergenic	11
5	45927459	45933549	genic	18
5	45927459	45933549	genic-original	18
5	45933550	45934527	intergenic	10
5	45934528	45935885	genic	10
5	45934528	45937242	genic-original	11
5	45935886	45937242	genic	11
5	45937243	45937825	intergenic	10
5	45937826	45938943	genic	10
5	45937826	45940060	genic-original	11
5	45938944	45940060	genic	11
5	45940061	45943280	intergenic	12
5	45943281	45943874	genic	18
5	45943281	45943874	genic-original	18
5	45943875	45944388	intergenic	18
5	45944389	45944924	genic	18
5	45944389	45944924	genic-original	18
5	45944925	45951113	intergenic	15
5	45951114	45952290	genic	8
5	45951114	45952290	genic-original	8
5	45952291	45955863	intergenic	10
5	45955864	45956951	genic	8
5	45955864	45956951	genic-original	8
5	45956952	45959696	intergenic	10
5	45959697	45960802	genic	8
5	45959697	45960802	genic-original	8
5	45960803	45961303	intergenic	8
5	45961304	45962440	genic	7
5	45961304	45962440	genic-original	7
5	45962441	45964258	intergenic	9
5	45964259	45965433	genic	9
5	45964259	45968957	genic-original	10
5	45965434	45967783	genic	18
5	45967784	45968957	genic	9
5	45968958	45970013	intergenic	9
5	45970014	45971116	genic	11
5	45970014	45971116	genic-original	11
5	45971117	45972233	intergenic	10
5	45972234	45974007	genic	11
5	45972234	45974007	genic-original	11
5	45974008	45974436	intergenic	7
5	45974437	45976297	genic	10
5	45974437	45976297	genic-original	10
5	45976298	45980505	intergenic	15
5	45980506	45981822	genic	18
5	45980506	46002443	genic-original	16
5	45981823	45983139	genic	12
5	45983140	45984456	genic	14
5	45984457	46002443	genic	18
5	46002444	46003592	intergenic	18
5	46003593	46005587	genic	18
5	46003593	46005587	genic-original	18
5	46005588	46019796	intergenic	12
5	46019797	46020304	genic	18
5	46019797	46020304	genic-original	18
5	46020305	46024460	intergenic	18
5	46024461	46026036	genic	18
5	46024461	46026036	genic-original	18
5	46026037	46073637	intergenic	17
5	46073638	46075339	genic	18
5	46073638	46075339	genic-original	18
5	46075340	46078252	intergenic	18
5	46078253	46079093	genic	18
5	46078253	46079093	genic-original	18
5	46079094	46090820	intergenic	18
5	46090821	46092864	genic	18
5	46090821	46092864	genic-original	18
5	46092865	46100055	intergenic	18
5	46100056	46101157	genic	18
5	46100056	46101157	genic-original	18
5	46101158	46106053	intergenic	18
5	46106054	46106572	genic	18
5	46106054	46106572	genic-original	18
5	46106573	46115711	intergenic	18
5	46115712	46118045	genic	18
5	46115712	46118045	genic-original	18
5	46118046	46130122	intergenic	18
5	46130123	46134309	genic	18
5	46130123	46134309	genic-original	18
5	46134310	46135079	intergenic	18
5	46135080	46135378	genic	18
5	46135080	46135378	genic-original	18
5	46135379	46136487	intergenic	18
5	46136488	46136936	genic	18
5	46136488	46136936	genic-original	18
5	46136937	46225313	intergenic	17
5	46225314	46225998	genic	11
5	46225314	46225998	genic-original	11
5	46225999	46240462	intergenic	14
5	46240463	46241621	genic	12
5	46240463	46242780	genic-original	12
5	46241622	46242780	genic	8
5	46242781	46245034	intergenic	12
5	46245035	46247078	genic	9
5	46245035	46247078	genic-original	9
5	46247079	46275681	intergenic	16
5	46275682	46277504	genic	12
5	46275682	46290258	genic-original	15
5	46277505	46279326	genic	12
5	46279327	46281148	genic	16
5	46281149	46282970	genic	13
5	46282971	46284792	genic	9
5	46284793	46286614	genic	12
5	46286615	46288436	genic	11
5	46288437	46290258	genic	10
5	46290259	46293308	intergenic	12
5	46293309	46294520	genic	8
5	46293309	46295731	genic-original	13
5	46294521	46295731	genic	12
5	46295732	46298665	intergenic	13
5	46298666	46299063	genic	18
5	46298666	46299063	genic-original	18
5	46299064	46301905	intergenic	13
5	46301906	46303053	genic	8
5	46301906	46303053	genic-original	8
5	46303054	46307183	intergenic	15
5	46307184	46307881	genic	6
5	46307184	46307881	genic-original	6
5	46307882	46308927	intergenic	7
5	46308928	46310120	genic	18
5	46308928	46310120	genic-original	18
5	46310121	46342960	intergenic	15
5	46342961	46343789	genic	18
5	46342961	46343789	genic-original	18
5	46343790	46353845	intergenic	13
5	46353846	46355727	genic	6
5	46353846	46355727	genic-original	6
5	46355728	46358451	intergenic	13
5	46358452	46360392	genic	9
5	46358452	46360392	genic-original	9
5	46360393	46370511	intergenic	13
5	46370512	46371290	genic	18
5	46370512	46371290	genic-original	18
5	46371291	46377713	intergenic	13
5	46377714	46381250	genic	8
5	46377714	46381250	genic-original	8
5	46381251	46386340	intergenic	13
5	46386341	46391822	genic	8
5	46386341	46391822	genic-original	8
5	46391823	46403996	intergenic	13
5	46403997	46405151	genic	7
5	46403997	46408616	genic-original	15
5	46405152	46406306	genic	11
5	46406307	46407461	genic	6
5	46407462	46408616	genic	14
5	46408617	46413013	intergenic	14
5	46413014	46415468	genic	7
5	46413014	46415468	genic-original	7
5	46415469	46422002	intergenic	13
5	46422003	46424010	genic	7
5	46422003	46424010	genic-original	7
5	46424011	46438979	intergenic	16
5	46438980	46440531	genic	10
5	46438980	46445184	genic-original	13
5	46440532	46443633	genic	18
5	46443634	46445184	genic	10
5	46445185	46447157	intergenic	12
5	46447158	46448672	genic	4
5	46447158	46448672	genic-original	4
5	46448673	46449683	intergenic	11
5	46449684	46453121	genic	12
5	46449684	46453121	genic-original	12
5	46453122	46453276	intergenic	9
5	46453277	46455258	genic	10
5	46453277	46455258	genic-original	10
5	46455259	46457595	intergenic	11
5	46457596	46460843	genic	9
5	46457596	46460843	genic-original	9
5	46460844	46461745	intergenic	12
5	46461746	46462925	genic	10
5	46461746	46462925	genic-original	10
5	46462926	46468991	intergenic	18
5	46468992	46470597	genic	11
5	46468992	46472203	genic-original	13
5	46470598	46472203	genic	8
5	46472204	46473129	intergenic	11
5	46473130	46474976	genic	11
5	46473130	46474976	genic-original	11
5	46474977	46477866	intergenic	13
5	46477867	46478604	genic	7
5	46477867	46478604	genic-original	7
5	46478605	46479791	intergenic	9
5	46479792	46481691	genic	7
5	46479792	46481691	genic-original	7
5	46481692	46483228	intergenic	9
5	46483229	46484684	genic	8
5	46483229	46484684	genic-original	8
5	46484685	46488607	intergenic	12
5	46488608	46489828	genic	8
5	46488608	46491048	genic-original	10
5	46489829	46491048	genic	9
5	46491049	46491355	intergenic	6
5	46491356	46493047	genic	9
5	46491356	46493047	genic-original	9
5	46493048	46498316	intergenic	13
5	46498317	46498660	genic	4
5	46498317	46498660	genic-original	4
5	46498661	46501471	intergenic	9
5	46501472	46502964	genic	11
5	46501472	46507442	genic-original	12
5	46502965	46504457	genic	11
5	46504458	46505950	genic	10
5	46505951	46507442	genic	6
5	46507443	46544264	intergenic	14
5	46544265	46545490	genic	11
5	46544265	46549166	genic-original	14
5	46545491	46546715	genic	9
5	46546716	46547941	genic	14
5	46547942	46549166	genic	9
5	46549167	46578980	intergenic	14
5	46578981	46581094	genic	12
5	46578981	46581094	genic-original	12
5	46581095	46589757	intergenic	12
5	46589758	46590758	genic	10
5	46589758	46593761	genic-original	11
5	46590759	46591759	genic	11
5	46591760	46592760	genic	10
5	46592761	46593761	genic	8
5	46593762	46595839	intergenic	11
5	46595840	46596968	genic	9
5	46595840	46596968	genic-original	9
5	46596969	46601725	intergenic	12
5	46601726	46602110	genic	8
5	46601726	46602110	genic-original	8
5	46602111	46614875	intergenic	13
5	46614876	46616340	genic	10
5	46614876	46617805	genic-original	10
5	46616341	46617805	genic	7
5	46617806	46632357	intergenic	12
5	46632358	46633007	genic	18
5	46632358	46633007	genic-original	18
5	46633008	46636748	intergenic	12
5	46636749	46640466	genic	11
5	46636749	46640466	genic-original	11
5	46640467	46644647	intergenic	12
5	46644648	46646254	genic	12
5	46644648	46646254	genic-original	12
5	46646255	46650063	intergenic	11
5	46650064	46652000	genic	18
5	46650064	46652000	genic-original	18
5	46652001	46655416	intergenic	18
5	46655417	46658985	genic	12
5	46655417	46658985	genic-original	12
5	46658986	46673287	intergenic	12
5	46673288	46681584	genic	11
5	46673288	46681584	genic-original	11
5	46681585	46681818	intergenic	18
5	46681819	46722745	genic	11
5	46681819	46722745	genic-original	11
5	46722746	46729411	intergenic	13
5	46729412	46730768	genic	10
5	46729412	46730768	genic-original	10
5	46730769	46733470	intergenic	10
5	46733471	46734692	genic	7
5	46733471	46734692	genic-original	7
5	46734693	46735410	intergenic	8
5	46735411	46736537	genic	5
5	46735411	46736537	genic-original	5
5	46736538	46741134	intergenic	13
5	46741135	46742783	genic	8
5	46741135	46747727	genic-original	11
5	46742784	46744431	genic	7
5	46744432	46746079	genic	8
5	46746080	46747727	genic	9
5	46747728	46754100	intergenic	14
5	46754101	46754696	genic	9
5	46754101	46754696	genic-original	9
5	46754697	46758342	intergenic	12
5	46758343	46759981	genic	8
5	46758343	46761619	genic-original	11
5	46759982	46761619	genic	9
5	46761620	46763125	intergenic	10
5	46763126	46764763	genic	11
5	46763126	46764763	genic-original	11
5	46764764	46768099	intergenic	12
5	46768100	46769308	genic	11
5	46768100	46770517	genic-original	11
5	46769309	46770517	genic	7
5	46770518	46774877	intergenic	11
5	46774878	46775933	genic	9
5	46774878	46779099	genic-original	11
5	46775934	46776988	genic	8
5	46776989	46778044	genic	7
5	46778045	46779099	genic	8
5	46779100	46779824	intergenic	6
5	46779825	46781639	genic	10
5	46779825	46781639	genic-original	10
5	46781640	46787451	intergenic	13
5	46787452	46788581	genic	11
5	46787452	46789711	genic-original	12
5	46788582	46789711	genic	7
5	46789712	46794681	intergenic	18
5	46794682	46797898	genic	18
5	46794682	46797898	genic-original	18
5	46797899	46799868	intergenic	18
5	46799869	46804079	genic	18
5	46799869	46804079	genic-original	18
5	46804080	46809543	intergenic	18
5	46809544	46812774	genic	18
5	46809544	46812774	genic-original	18
5	46812775	46814910	intergenic	18
5	46814911	46815233	genic	18
5	46814911	46815233	genic-original	18
5	46815234	46817421	intergenic	18
5	46817422	46818619	genic	18
5	46817422	46818619	genic-original	18
5	46818620	46837932	intergenic	18
5	46837933	46839202	genic	18
5	46837933	46839202	genic-original	18
5	46839203	46847380	intergenic	18
5	46847381	46849466	genic	18
5	46847381	46849466	genic-original	18
5	46849467	46851975	intergenic	18
5	46851976	46853246	genic	18
5	46851976	46853246	genic-original	18
5	46853247	46856605	intergenic	18
5	46856606	46858660	genic	18
5	46856606	46858660	genic-original	18
5	46858661	46861368	intergenic	18
5	46861369	46862791	genic	18
5	46861369	46862791	genic-original	18
5	46862792	46866303	intergenic	18
5	46866304	46869590	genic	18
5	46866304	46869590	genic-original	18
5	46869591	46875808	intergenic	18
5	46875809	46878402	genic	18
5	46875809	46878402	genic-original	18
5	46878403	46887818	intergenic	18
5	46887819	46888801	genic	18
5	46887819	46888801	genic-original	18
5	46888802	46893031	intergenic	18
5	46893032	46894320	genic	18
5	46893032	46894320	genic-original	18
5	46894321	46894952	intergenic	18
5	46894953	46901078	genic	18
5	46894953	46901078	genic-original	18
5	46901079	46916847	intergenic	18
5	46916848	46917331	genic	18
5	46916848	46917331	genic-original	18
5	46917332	46918291	intergenic	18
5	46918292	46920081	genic	18
5	46918292	46920081	genic-original	18
5	46920082	46920660	intergenic	18
5	46920661	46922567	genic	18
5	46920661	46922567	genic-original	18
5	46922568	46924728	intergenic	18
5	46924729	46927783	genic	18
5	46924729	46927783	genic-original	18
5	46927784	46940265	intergenic	18
5	46940266	46941268	genic	18
5	46940266	46941268	genic-original	18
5	46941269	46948456	intergenic	18
5	46948457	46952337	genic	18
5	46948457	46952337	genic-original	18
5	46952338	46964257	intergenic	18
5	46964258	46968666	genic	18
5	46964258	46968666	genic-original	18
5	46968667	46969723	intergenic	18
5	46969724	46971164	genic	18
5	46969724	46971164	genic-original	18
5	46971165	46971929	intergenic	18
5	46971930	46975493	genic	18
5	46971930	46975493	genic-original	18
5	46975494	46986767	intergenic	18
5	46986768	46991501	genic	18
5	46986768	46991501	genic-original	18
5	46991502	46992058	intergenic	18
5	46992059	46993554	genic	18
5	46992059	46993554	genic-original	18
5	46993555	46993644	intergenic	18
5	46993645	46995495	genic	18
5	46993645	46995495	genic-original	18
5	46995496	47000341	intergenic	18
5	47000342	47002004	genic	18
5	47000342	47002004	genic-original	18
5	47002005	47003359	intergenic	18
5	47003360	47006044	genic	18
5	47003360	47006044	genic-original	18
5	47006045	47007981	intergenic	18
5	47007982	47012289	genic	18
5	47007982	47012289	genic-original	18
5	47012290	47025689	intergenic	18
5	47025690	47028482	genic	18
5	47025690	47028482	genic-original	18
5	47028483	47034184	intergenic	18
5	47034185	47035235	genic	18
5	47034185	47035235	genic-original	18
5	47035236	47046720	intergenic	18
5	47046721	47051261	genic	18
5	47046721	47051261	genic-original	18
5	47051262	47060755	intergenic	15
5	47060756	47062301	genic	7
5	47060756	47063846	genic-original	13
5	47062302	47063846	genic	13
5	47063847	47092129	intergenic	13
5	47092130	47093321	genic	6
5	47092130	47096894	genic-original	14
5	47093322	47094512	genic	6
5	47094513	47095703	genic	8
5	47095704	47096894	genic	12
5	47096895	47126403	intergenic	14
5	47126404	47128842	genic	18
5	47126404	47128842	genic-original	18
5	47128843	47165878	intergenic	15
5	47165879	47166534	genic	4
5	47165879	47166534	genic-original	4
5	47166535	47187536	intergenic	14
5	47187537	47189129	genic	8
5	47187537	47189129	genic-original	8
5	47189130	47190072	intergenic	6
5	47190073	47192377	genic	7
5	47190073	47192377	genic-original	7
5	47192378	47193552	intergenic	7
5	47193553	47194747	genic	8
5	47193553	47195941	genic-original	10
5	47194748	47195941	genic	10
5	47195942	47213354	intergenic	15
5	47213355	47214355	genic	12
5	47213355	47215355	genic-original	12
5	47214356	47215355	genic	5
5	47215356	47231981	intergenic	11
5	47231982	47235269	genic	18
5	47231982	47235269	genic-original	18
5	47235270	47267231	intergenic	18
5	47267232	47272067	genic	18
5	47267232	47272067	genic-original	18
5	47272068	47279776	intergenic	18
5	47279777	47280862	genic	18
5	47279777	47280862	genic-original	18
5	47280863	47285954	intergenic	18
5	47285955	47306311	genic	9
5	47285955	47306311	genic-original	9
5	47306312	47309954	intergenic	18
5	47309955	47311960	genic	6
5	47309955	47311960	genic-original	6
5	47311961	47312647	intergenic	7
5	47312648	47315212	genic	7
5	47312648	47315212	genic-original	7
5	47315213	47324939	intergenic	14
5	47324940	47326658	genic	10
5	47324940	47326658	genic-original	10
5	47326659	47341630	intergenic	15
5	47341631	47342297	genic	8
5	47341631	47342297	genic-original	8
5	47342298	47344240	intergenic	10
5	47344241	47346681	genic	8
5	47344241	47346681	genic-original	8
5	47346682	47347132	intergenic	9
5	47347133	47348853	genic	10
5	47347133	47348853	genic-original	10
5	47348854	47349787	intergenic	8
5	47349788	47352379	genic	8
5	47349788	47352379	genic-original	8
5	47352380	47356799	intergenic	11
5	47356800	47357858	genic	6
5	47356800	47357858	genic-original	6
5	47357859	47363395	intergenic	11
5	47363396	47364726	genic	6
5	47363396	47364726	genic-original	6
5	47364727	47365831	intergenic	10
5	47365832	47369517	genic	7
5	47365832	47369517	genic-original	7
5	47369518	47379538	intergenic	13
5	47379539	47380859	genic	10
5	47379539	47380859	genic-original	10
5	47380860	47381453	intergenic	8
5	47381454	47383427	genic	8
5	47381454	47385400	genic-original	15
5	47383428	47385400	genic	15
5	47385401	47434498	intergenic	16
5	47434499	47435718	genic	9
5	47434499	47435718	genic-original	9
5	47435719	47442467	intergenic	11
5	47442468	47443633	genic	18
5	47442468	47443633	genic-original	18
5	47443634	47444907	intergenic	10
5	47444908	47446039	genic	7
5	47444908	47446039	genic-original	7
5	47446040	47448947	intergenic	10
5	47448948	47452537	genic	8
5	47448948	47452537	genic-original	8
5	47452538	47453710	intergenic	8
5	47453711	47454795	genic	4
5	47453711	47454795	genic-original	4
5	47454796	47455826	intergenic	12
5	47455827	47457564	genic	8
5	47455827	47457564	genic-original	8
5	47457565	47460240	intergenic	11
5	47460241	47461891	genic	8
5	47460241	47461891	genic-original	8
5	47461892	47467156	intergenic	13
5	47467157	47468647	genic	11
5	47467157	47470138	genic-original	13
5	47468648	47470138	genic	18
5	47470139	47472033	intergenic	10
5	47472034	47474814	genic	9
5	47472034	47474814	genic-original	9
5	47474815	47480457	intergenic	11
5	47480458	47481292	genic	8
5	47480458	47481292	genic-original	8
5	47481293	47483282	intergenic	11
5	47483283	47484533	genic	8
5	47483283	47488285	genic-original	10
5	47484534	47485784	genic	7
5	47485785	47487035	genic	6
